""
ASC,step,ASSIGN,REOPT,REBL,T_STUDY,fleet,capacity,volume,service_rate,count_served,count_reqs,service_rate_ond,count_served_ond,count_reqs_ond,service_rate_adv,count_served_adv,count_reqs_adv,wait_time_ond,wait_time_adv,in_veh_time,detour_factor,veh_service_dist,veh_service_time,veh_service_time_percent,veh_rebl_dist,veh_rebl_time,veh_rebl_time_percent,veh_load_by_dist,veh_load_by_time,
AVPT-3.8,3,ins,no,orp,3600,110,4,432.095402405,98.78934624697337,408,413,98.7468671679198,394,399,100.0,14,14,356.583566124,178.253119375,501.019941957,1.11187676347,19750.5237528,2085.69454545,57.935959596,34.04930308470703,3.297272727272728,0.09159090909090911,0.548618579685,0.514598576561,
AVPT-3.8,4,ins,no,orp,3600,110,4,428.392133118,96.75925925925925,418,432,96.59367396593674,397,411,100.0,21,21,345.576658259,233.752081981,516.055264864,1.1125210358,18964.8784408,1991.78818182,55.3274494949,27.000723404255318,2.560909090909091,0.07113636363636365,0.531859669021,0.50933358766,
AVPT-3.8,5,ins,no,orp,3600,110,4,427.022295918,98.51380042462846,464,471,98.46491228070175,449,456,100.0,15,15,348.037682695,166.452530957,508.647245651,1.13597638014,19228.6790084,2051.08727273,56.9746464646,21.069090909090907,2.0109090909090908,0.05585858585858585,0.631625603936,0.590436419146,
AVPT-3.8,6,ins,no,orp,3600,110,4,424.621975656,98.13084112149532,420,428,98.0295566502463,398,406,100.0,22,22,353.948774421,198.930546218,515.909449991,1.11160640659,19717.2356122,2070.88181818,57.5244949495,42.10545454545455,4.0218181818181815,0.1117171717171717,0.602893835061,0.544159770192,
AVPT-3.8,7,ins,no,orp,3600,110,4,423.457033799,99.54233409610984,435,437,99.52038369304556,415,417,100.0,20,20,359.247626548,216.80345274,508.480605311,1.11832326767,19519.9752278,2037.74818182,56.6041161616,42.094545454545454,4.0181818181818185,0.11161616161616163,0.590273413706,0.527194099268,
AVPT-3.8,8,ins,no,orp,3600,110,4,421.921847276,98.76237623762377,399,404,98.70466321243524,381,386,100.0,18,18,357.642366665,129.558313722,515.212963911,1.12267656407,18057.0617398,1899.21636364,52.756010101,31.565454545454546,3.0136363636363637,0.08371212121212121,0.544969325446,0.487703213638,
AVPT-3.8,9,ins,no,orp,3600,110,4,420.637006682,98.6046511627907,424,430,98.55421686746988,409,415,100.0,15,15,362.924955055,130.145770978,498.125871859,1.12315051493,18357.4745724,1916.22727273,53.2285353535,42.07272727272726,4.0181818181818185,0.11161616161616163,0.543505041155,0.521245125425,
AVPT-3.8,0,ins,no,orp,3600,130,4,494.854457681,98.96694214876032,479,484,98.91304347826087,455,460,100.0,24,24,350.883080748,213.011304952,508.881880812,1.1170632249,18302.633847,1935.05153846,53.7514316239,31.090479215577957,3.0599999999999996,0.08499999999999998,0.545889554207,0.505086995509,
AVPT-3.8,1,ins,no,orp,3600,130,4,455.043639617,98.87892376681614,441,446,98.83449883449883,424,429,100.0,17,17,357.733368066,158.202556653,490.995140184,1.11158812163,16221.4048194,1725.45846154,47.9294017094,57.83962988537495,5.607692307692307,0.15576923076923074,0.515412295934,0.452223625686,
AVPT-3.8,2,ins,no,orp,3600,130,4,441.020645891,97.77777777777777,440,450,97.6798143851508,421,431,100.0,19,19,344.807567892,192.332823596,496.609342372,1.1014419872,16646.3383907,1761.93307692,48.9425854701,26.824615384615388,2.5661538461538465,0.07128205128205128,0.477988638621,0.444150663768,
AVPT-3.8,3,ins,no,orp,3600,130,4,436.9421778,98.12108559498957,470,479,97.99554565701558,440,449,100.0,30,30,375.232047776,257.293557973,556.757480515,1.12469467134,19733.0139617,2030.87153846,56.4130982906,48.7324844634719,4.730769230769231,0.13141025641025642,0.577940481472,0.529060290261,
AVPT-3.8,4,ins,no,orp,3600,130,4,429.104465605,98.07228915662651,407,415,97.9746835443038,387,395,100.0,20,20,386.258412666,269.078102056,500.369935627,1.11357654725,15864.1373028,1662.35615385,46.1765598291,28.80257837315288,2.787692307692308,0.07743589743589743,0.420043704526,0.3913040992,
AVPT-3.8,5,ins,no,orp,3600,130,4,423.428293124,99.22279792746114,383,386,99.1825613079019,364,367,100.0,19,19,353.333611248,258.930030182,504.869346442,1.09931992875,16665.8975079,1739.25769231,48.3127136752,26.741538461538457,2.5546153846153845,0.07096153846153846,0.463973568034,0.426642007879,
AVPT-3.8,6,ins,no,orp,3600,130,4,422.958052528,98.51485148514851,398,404,98.41269841269842,372,378,100.0,26,26,340.303339597,188.82569706,513.655570173,1.09748532558,16449.1829549,1724.11769231,47.8921581197,35.646153846153844,3.403076923076923,0.09452991452991452,0.46435013408,0.41366713019,
AVPT-3.8,7,ins,no,orp,3600,130,4,423.715481696,98.30917874396135,407,414,98.2367758186398,390,397,100.0,17,17,342.318694048,227.776543421,509.838414887,1.11234460904,16317.0064635,1734.80307692,48.188974359,13.523859964093356,1.3123076923076922,0.036452991452991454,0.477155211944,0.431426783887,
AVPT-3.8,8,ins,no,orp,3600,130,4,423.555527541,98.15668202764977,426,434,98.04878048780488,402,410,100.0,24,24,362.502058195,209.950961768,484.533763004,1.10959731224,14651.6131338,1545.80846154,42.9391239316,49.573364975450076,4.717692307692308,0.13104700854700854,0.482767374595,0.418046972307,
AVPT-3.8,9,ins,no,orp,3600,130,4,422.275907626,99.27007299270073,408,411,99.22879177377892,386,389,100.0,22,22,362.158198609,229.278224445,506.296842958,1.11412863186,16127.698406,1741.95692308,48.3876923077,19.86036182847673,1.9323076923076923,0.053675213675213676,0.43528739401,0.405288620126,
